Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Shipping Days,Profit Margin
CA-863454,2023-04-18,2025-04-13,Second Class,CUST-3071,Sarah Martin,Consumer,Central,Office Supplies,Labels,Proactive secondary access,2803.26,10,0.36,992.28,2023,4,April,2,726,35.39735878940947
CA-644764,2024-07-24,2025-04-20,Second Class,CUST-2442,Angela Frey,Corporate,East,Office Supplies,Binders,Phased motivating throughput,3802.99,9,0.38,618.5,2024,7,July,3,270,16.26351896796994
CA-977240,2025-02-02,2025-05-08,Second Class,CUST-3169,Amanda Kirk,Corporate,West,Furniture,Furnishings,Open-architected coherent application,2894.66,9,0.2,564.22,2025,2,February,1,95,19.491753781100375
CA-701676,2023-07-11,2025-05-02,Same Day,CUST-1866,William Griffith,Corporate,Central,Technology,Copiers,Advanced contextually-based focus group,2187.46,6,0.22,241.45,2023,7,July,3,661,11.037916121894801
CA-504391,2024-12-21,2025-04-11,Second Class,CUST-9140,Rhonda Collins,Consumer,Central,Furniture,Furnishings,Fully-configurable client-server concept,2453.94,2,0.42,47.57,2024,12,December,4,111,1.93851520412072
CA-723721,2024-02-06,2025-05-08,Standard Class,CUST-4605,William Burns,Corporate,West,Technology,Copiers,Open-architected explicit data-warehouse,1766.24,10,0.05,68.52,2024,2,February,1,457,3.879427484373584
CA-577661,2024-10-21,2025-04-24,Second Class,CUST-5406,Zoe Soto,Consumer,Central,Technology,Phones,Progressive foreground algorithm,933.47,3,0.14,432.89,2024,10,October,4,185,46.37428090886691
CA-729267,2023-10-15,2025-04-12,First Class,CUST-4043,Victoria Patel,Corporate,Central,Office Supplies,Binders,Public-key client-server approach,4872.95,2,0.34,562.46,2023,10,October,4,545,11.542494792682053
CA-393246,2023-08-04,2025-05-07,Same Day,CUST-9126,Christian Brewer,Home Office,West,Technology,Copiers,Integrated content-based adapter,3114.55,6,0.17,312.6,2023,8,August,3,642,10.036762935255494
CA-555010,2023-08-20,2025-04-28,Second Class,CUST-1244,Darren Warren,Consumer,Central,Office Supplies,Storage,Diverse zero administration frame,3191.19,4,0.23,351.15,2023,8,August,3,617,11.003732150075676
CA-529318,2023-06-20,2025-04-14,Same Day,CUST-8701,Dr. Ashley Torres,Home Office,Central,Office Supplies,Labels,Grass-roots analyzing artificial intelligence,142.64,7,0.12,40.25,2023,6,June,2,664,28.217891194615817
CA-439054,2025-01-22,2025-04-17,Standard Class,CUST-5706,William Dalton,Consumer,South,Furniture,Tables,Monitored tertiary framework,3729.52,7,0.49,998.84,2025,1,January,1,85,26.78199875587207
CA-939383,2023-05-01,2025-04-25,Second Class,CUST-5502,Brian Martin,Corporate,East,Furniture,Tables,Face-to-face high-level moderator,3292.64,8,0.38,49.19,2023,5,May,2,725,1.4939379950434908
CA-298463,2025-03-28,2025-04-10,First Class,CUST-8234,Katherine Sherman,Consumer,Central,Office Supplies,Paper,Diverse motivating infrastructure,603.35,9,0.27,399.17,2025,3,March,1,13,66.15894588547278
CA-453968,2023-12-06,2025-04-21,Same Day,CUST-3874,Bruce Ruiz,Corporate,East,Technology,Copiers,Phased incremental product,726.42,2,0.34,313.6,2023,12,December,4,502,43.1706175490763
CA-310797,2024-03-31,2025-04-19,Same Day,CUST-1993,Ivan Martinez,Corporate,Central,Technology,Copiers,Managed mission-critical throughput,1280.43,6,0.12,233.09,2024,3,March,1,384,18.20404083003366
CA-628465,2024-05-15,2025-04-14,Standard Class,CUST-1434,Melissa Marquez,Consumer,South,Furniture,Tables,Polarized context-sensitive productivity,4405.93,8,0.41,471.23,2024,5,May,2,334,10.695358301198612
CA-139588,2023-11-02,2025-04-26,Standard Class,CUST-4537,Pamela Roberts,Home Office,East,Furniture,Chairs,Diverse uniform software,1332.06,7,0.46,493.25,2023,11,November,4,541,37.0291128027266
CA-908429,2023-07-11,2025-04-23,First Class,CUST-6004,Adrian Rodriguez,Corporate,West,Furniture,Furnishings,Adaptive scalable algorithm,3098.09,9,0.08,638.51,2023,7,July,3,652,20.60979506728339
CA-376199,2024-10-09,2025-04-18,Second Class,CUST-8353,Lee Alexander,Home Office,South,Technology,Phones,Ergonomic user-facing focus group,4670.4,1,0.21,58.71,2024,10,October,4,191,1.2570657759506683
CA-669208,2024-09-03,2025-05-07,First Class,CUST-1619,Sarah Baker,Corporate,West,Technology,Copiers,Inverse fault-tolerant process improvement,3313.18,10,0.32,619.51,2024,9,September,3,246,18.69835022546315
CA-990789,2024-10-29,2025-04-16,Standard Class,CUST-4939,James Johnson,Corporate,East,Furniture,Furnishings,Function-based value-added archive,2027.96,3,0.18,792.97,2024,10,October,4,169,39.101856052387625
CA-524549,2024-07-25,2025-04-23,First Class,CUST-4746,Stephanie Oliver,Corporate,Central,Furniture,Tables,Multi-lateral tertiary process improvement,1596.46,5,0.01,365.31,2024,7,July,3,272,22.88250253686281
CA-695986,2023-06-21,2025-04-17,Same Day,CUST-7478,Samantha Thompson,Home Office,East,Office Supplies,Paper,Configurable holistic orchestration,2906.38,10,0.32,858.78,2023,6,June,2,666,29.5480976334822
CA-908779,2025-01-11,2025-04-29,Same Day,CUST-5130,Randall Wilson,Home Office,West,Office Supplies,Storage,Function-based client-driven knowledgebase,3575.66,9,0.39,372.28,2025,1,January,1,108,10.411504449528199
CA-971925,2023-10-09,2025-04-20,Standard Class,CUST-2877,Scott Bray,Home Office,East,Technology,Copiers,Quality-focused encompassing projection,563.58,4,0.46,554.0,2023,10,October,4,559,98.30015259590475
CA-943822,2024-10-05,2025-04-14,First Class,CUST-4640,Juan Foster,Home Office,East,Technology,Accessories,Horizontal high-level alliance,1673.62,10,0.04,636.29,2024,10,October,4,191,38.0187856263668
CA-681765,2024-12-09,2025-05-06,First Class,CUST-5878,James Tyler,Corporate,East,Technology,Computers,Optimized interactive info-mediaries,4524.54,8,0.31,114.25,2024,12,December,4,148,2.5251185755900045
CA-394931,2024-01-05,2025-04-21,Same Day,CUST-4692,Jennifer Mitchell,Corporate,West,Technology,Phones,Reverse-engineered heuristic implementation,4095.27,6,0.05,781.85,2024,1,January,1,472,19.091537310116305
CA-400835,2024-05-22,2025-04-29,Same Day,CUST-8346,Richard Griffin,Corporate,South,Office Supplies,Storage,Ameliorated cohesive focus group,3188.72,10,0.27,882.0,2024,5,May,2,342,27.66000150530621
CA-254326,2024-11-17,2025-04-21,First Class,CUST-3945,Mary Marshall,Corporate,East,Furniture,Furnishings,Multi-layered user-facing encoding,65.57,5,0.09,116.0,2024,11,November,4,155,176.91017233490928
CA-169554,2024-10-24,2025-04-23,Second Class,CUST-1770,Crystal Mckinney,Corporate,Central,Furniture,Chairs,Stand-alone logistical website,3343.14,7,0.3,966.27,2024,10,October,4,181,28.90306717636713
CA-214405,2024-09-19,2025-05-01,Same Day,CUST-3264,Danielle Green,Corporate,Central,Office Supplies,Storage,Fully-configurable non-volatile artificial intelligence,3376.4,6,0.4,101.48,2024,9,September,3,224,3.00556806065632
CA-966771,2025-03-27,2025-05-02,First Class,CUST-2542,Gabriel West,Corporate,East,Technology,Copiers,Function-based mission-critical definition,3313.52,1,0.08,791.73,2025,3,March,1,36,23.89392549313117
CA-200343,2024-09-11,2025-04-23,Second Class,CUST-8416,Jessica Thomas,Corporate,East,Office Supplies,Storage,Assimilated systematic adapter,2560.51,10,0.34,277.11,2024,9,September,3,224,10.822453339373796
CA-629067,2024-08-17,2025-04-21,Second Class,CUST-8070,Justin Irwin,Home Office,Central,Furniture,Chairs,Networked 4thgeneration moderator,1859.18,7,0.08,848.64,2024,8,August,3,247,45.64592992609645
CA-774610,2025-03-11,2025-04-24,Second Class,CUST-3900,Dennis Black,Home Office,West,Technology,Accessories,Front-line methodical infrastructure,1154.67,5,0.37,385.47,2025,3,March,1,44,33.38356413520746
CA-985216,2023-11-22,2025-04-21,Second Class,CUST-3439,Kevin Harrell,Home Office,East,Technology,Copiers,Intuitive even-keeled Graphical User Interface,1544.87,6,0.16,272.76,2023,11,November,4,516,17.655854537922284
CA-177784,2023-11-20,2025-05-06,Standard Class,CUST-9381,Angela Salazar,Consumer,East,Technology,Accessories,Organic real-time service-desk,454.81,8,0.03,900.24,2023,11,November,4,533,197.93760031661574
CA-281277,2024-07-01,2025-04-13,Same Day,CUST-9440,Ashley Clark,Consumer,East,Office Supplies,Art,Virtual maximized ability,598.26,9,0.01,420.21,2024,7,July,3,286,70.23869220740147
CA-285619,2023-10-29,2025-04-21,Second Class,CUST-9642,Justin Lee,Consumer,South,Furniture,Chairs,Compatible non-volatile conglomeration,2038.56,5,0.32,501.88,2023,10,October,4,540,24.619339141354683
CA-811122,2024-06-30,2025-05-06,Second Class,CUST-5899,Kristen Johnson,Corporate,East,Technology,Phones,Face-to-face incremental conglomeration,2946.74,5,0.3,803.84,2024,6,June,2,310,27.27895912092686
CA-695234,2024-05-04,2025-04-22,Second Class,CUST-6032,Cindy Wilson,Corporate,South,Furniture,Furnishings,Profound reciprocal system engine,4989.97,7,0.38,108.66,2024,5,May,2,353,2.1775682018128366
CA-516590,2023-11-02,2025-04-11,Second Class,CUST-9224,Sheila Vasquez,Corporate,West,Furniture,Bookcases,Secured solution-oriented interface,235.4,2,0.41,525.58,2023,11,November,4,526,223.27102803738316
CA-974228,2024-01-21,2025-04-27,Same Day,CUST-2002,Gary Long,Consumer,South,Furniture,Bookcases,Assimilated demand-driven collaboration,191.05,3,0.37,60.88,2024,1,January,1,462,31.86600366396231
CA-869650,2024-01-14,2025-04-16,Standard Class,CUST-6782,Heather Ross,Home Office,South,Office Supplies,Art,Cross-platform solution-oriented extranet,654.74,8,0.46,577.65,2024,1,January,1,458,88.22586064697437
CA-915004,2024-09-10,2025-04-30,Second Class,CUST-1077,Matthew Yoder,Home Office,West,Technology,Phones,Vision-oriented multi-state implementation,3765.64,6,0.48,-53.54,2024,9,September,3,232,-1.4218034650152431
CA-160819,2023-05-21,2025-04-22,First Class,CUST-7055,Michelle Clark,Corporate,Central,Office Supplies,Art,Upgradable impactful adapter,4868.36,3,0.13,735.04,2023,5,May,2,702,15.098308259865744
CA-225324,2023-08-17,2025-04-16,Standard Class,CUST-5947,David Wagner,Consumer,East,Technology,Machines,Vision-oriented transitional extranet,1754.05,1,0.33,786.81,2023,8,August,3,608,44.85676006955332
CA-520555,2023-08-06,2025-04-14,Standard Class,CUST-8234,Justin Harris,Consumer,West,Technology,Machines,Sharable exuding hardware,3965.53,1,0.36,343.8,2023,8,August,3,617,8.66971123658124
CA-796697,2023-04-10,2025-04-27,Second Class,CUST-6587,Darin Mcknight,Home Office,West,Office Supplies,Labels,Triple-buffered impactful middleware,2626.94,1,0.28,-13.57,2023,4,April,2,748,-0.5165706106724934
CA-677561,2023-07-07,2025-04-28,Same Day,CUST-2130,Michael Shea,Home Office,East,Furniture,Bookcases,Versatile global service-desk,2936.99,10,0.09,178.3,2023,7,July,3,661,6.070841235414489
CA-583524,2025-03-18,2025-04-23,Same Day,CUST-3543,Stacey Matthews,Corporate,West,Technology,Machines,Balanced mobile concept,1407.07,8,0.26,457.27,2025,3,March,1,36,32.49802781666868
CA-903423,2023-08-30,2025-04-29,Standard Class,CUST-6352,Christopher Robertson,Home Office,South,Office Supplies,Storage,Inverse global matrix,4563.12,4,0.01,775.82,2023,8,August,3,608,17.001963568786273
CA-820101,2024-03-21,2025-04-24,Second Class,CUST-2560,Robin Mullins,Home Office,East,Furniture,Bookcases,Upgradable foreground productivity,3710.64,7,0.17,646.12,2024,3,March,1,399,17.412629627234118
CA-902982,2023-08-04,2025-04-30,Second Class,CUST-3106,Ryan Reed,Home Office,West,Technology,Accessories,Networked optimizing extranet,4327.46,7,0.39,640.77,2023,8,August,3,635,14.807069273892767
CA-644747,2023-08-31,2025-04-19,Second Class,CUST-6264,Alicia Scott,Consumer,Central,Technology,Phones,Function-based intermediate methodology,925.13,5,0.19,242.64,2023,8,August,3,597,26.227665301092816
CA-939164,2024-12-22,2025-04-25,First Class,CUST-7854,Nancy Terrell,Home Office,West,Technology,Computers,Seamless responsive Internet solution,1116.03,1,0.1,452.31,2024,12,December,4,124,40.52848041719309
CA-241122,2023-09-28,2025-04-26,Standard Class,CUST-7722,Sandra Reynolds,Corporate,South,Furniture,Chairs,Phased zero tolerance artificial intelligence,2790.91,10,0.47,936.77,2023,9,September,3,576,33.56503792669774
CA-187081,2024-11-06,2025-05-03,Same Day,CUST-2106,Alexander Collins,Consumer,West,Technology,Machines,Up-sized bi-directional policy,3599.09,7,0.04,639.6,2024,11,November,4,178,17.7711588207019
CA-370058,2023-07-29,2025-04-09,Second Class,CUST-5633,Robin Wood,Consumer,Central,Furniture,Furnishings,Sharable object-oriented adapter,3112.41,8,0.06,603.13,2023,7,July,3,620,19.37823101712178
CA-119300,2023-10-21,2025-05-02,Second Class,CUST-6439,Richard Thompson,Home Office,South,Technology,Copiers,Adaptive global groupware,4356.3,4,0.42,161.12,2023,10,October,4,559,3.6985515230815142
CA-813048,2024-03-03,2025-04-25,Second Class,CUST-6249,Rebekah Mitchell,Corporate,East,Office Supplies,Binders,Progressive eco-centric frame,1841.87,7,0.43,799.91,2024,3,March,1,418,43.42923224766134
CA-542018,2024-04-02,2025-04-15,Second Class,CUST-5735,Richard Jones,Consumer,West,Furniture,Furnishings,Total upward-trending time-frame,1923.67,2,0.15,62.65,2024,4,April,2,378,3.256795604235654
CA-482361,2024-04-08,2025-04-30,First Class,CUST-4174,Mark Hickman,Corporate,East,Technology,Computers,Cross-group user-facing attitude,4906.41,9,0.15,296.31,2024,4,April,2,387,6.039242541899271
CA-736938,2024-08-27,2025-05-03,Standard Class,CUST-5108,Alexander Stafford,Home Office,South,Technology,Machines,Centralized solution-oriented interface,2167.52,1,0.38,62.85,2024,8,August,3,249,2.8996272237395737
CA-669350,2023-08-30,2025-04-15,Standard Class,CUST-3636,Gordon Franklin,Consumer,East,Technology,Copiers,Distributed empowering leverage,1043.45,6,0.05,797.45,2023,8,August,3,594,76.42436149312377
CA-200780,2024-10-18,2025-04-28,Standard Class,CUST-9072,Donald Gonzales,Consumer,West,Office Supplies,Binders,Multi-layered encompassing Local Area Network,4498.91,7,0.42,68.36,2024,10,October,4,192,1.5194791627305282
CA-731262,2023-10-02,2025-05-03,Second Class,CUST-2365,Christopher Moran,Home Office,East,Office Supplies,Labels,Configurable transitional intranet,1687.3,9,0.03,332.2,2023,10,October,4,579,19.688259349256207
CA-349578,2023-04-18,2025-04-30,Standard Class,CUST-3630,Lucas Riggs,Home Office,South,Technology,Accessories,Exclusive dynamic collaboration,4058.5,6,0.42,567.65,2023,4,April,2,743,13.986694591597882
CA-238141,2024-12-16,2025-04-26,Same Day,CUST-6778,Alexis Johns,Consumer,Central,Furniture,Bookcases,Multi-channeled responsive projection,1953.85,9,0.03,784.73,2024,12,December,4,131,40.163267395142924
CA-759102,2025-01-02,2025-04-14,Second Class,CUST-5365,Andrea Nielsen,Home Office,East,Technology,Copiers,Sharable modular moderator,4780.32,6,0.24,757.25,2025,1,January,1,102,15.840989724537271
CA-652330,2023-04-17,2025-05-05,Standard Class,CUST-7528,Samantha Brown,Home Office,Central,Office Supplies,Art,Ergonomic national groupware,2976.37,8,0.07,892.68,2023,4,April,2,749,29.99223886815147
CA-810484,2025-01-12,2025-04-23,First Class,CUST-6891,Katelyn Middleton,Corporate,Central,Technology,Computers,Horizontal local function,1079.21,7,0.1,824.06,2025,1,January,1,101,76.35770609983228
CA-700839,2024-02-06,2025-05-06,Standard Class,CUST-6442,Timothy Summers,Corporate,East,Office Supplies,Art,Reactive client-server approach,1637.58,9,0.5,696.4,2024,2,February,1,455,42.526166660560094
CA-602783,2023-06-15,2025-04-28,Same Day,CUST-7043,Charles Scott,Corporate,Central,Office Supplies,Paper,Total needs-based forecast,2340.66,5,0.2,977.85,2023,6,June,2,683,41.77667837276665
CA-663906,2024-10-23,2025-05-04,First Class,CUST-7127,Christina Davis,Home Office,Central,Office Supplies,Labels,Horizontal zero tolerance Internet solution,4762.83,9,0.22,13.46,2024,10,October,4,193,0.2826050898310459
CA-610368,2025-02-23,2025-04-27,Same Day,CUST-4076,Eric Hernandez,Corporate,East,Office Supplies,Labels,Devolved 4thgeneration parallelism,3548.3,2,0.45,-60.17,2025,2,February,1,63,-1.6957416227489222
CA-466940,2024-03-21,2025-04-10,Standard Class,CUST-5430,Richard Kelley,Home Office,Central,Technology,Copiers,Open-architected didactic emulation,1051.49,9,0.18,321.59,2024,3,March,1,385,30.58421858505549
CA-910149,2023-08-05,2025-04-14,First Class,CUST-4036,Cathy Green,Home Office,Central,Furniture,Tables,Re-contextualized encompassing definition,1153.78,6,0.09,905.42,2023,8,August,3,618,78.47423252266464
CA-207012,2024-06-21,2025-04-14,Second Class,CUST-4888,Drew Thomas,Corporate,West,Furniture,Bookcases,Public-key bandwidth-monitored implementation,2702.6,2,0.29,289.87,2024,6,June,2,297,10.725597572707764
CA-644426,2025-04-05,2025-04-16,Same Day,CUST-9419,Jeffrey Jackson,Corporate,Central,Office Supplies,Storage,Configurable hybrid website,1050.98,3,0.31,-7.21,2025,4,April,2,11,-0.686026375382976
CA-403271,2023-08-27,2025-04-26,Standard Class,CUST-1325,Christopher Dawson,Corporate,Central,Office Supplies,Labels,Managed exuding forecast,522.51,2,0.34,454.57,2023,8,August,3,608,86.99737804061166
CA-361066,2023-08-19,2025-04-22,First Class,CUST-7060,Michael Sexton,Consumer,East,Technology,Computers,Synergistic hybrid solution,3611.18,6,0.13,239.06,2023,8,August,3,612,6.619996787753587
CA-780533,2024-05-26,2025-04-23,Same Day,CUST-5757,Jamie Bender,Home Office,West,Office Supplies,Binders,Public-key leadingedge productivity,1900.29,6,0.29,242.78,2024,5,May,2,332,12.775944724226301
CA-125664,2023-11-17,2025-04-22,Second Class,CUST-6508,Mary Hamilton,Corporate,South,Furniture,Tables,Diverse maximized portal,2510.23,9,0.49,-6.52,2023,11,November,4,522,-0.2597371555594507
CA-239293,2024-12-05,2025-05-02,Standard Class,CUST-1100,Kathleen Lambert,Consumer,South,Technology,Phones,Decentralized attitude-oriented core,2740.62,8,0.35,-21.89,2024,12,December,4,148,-0.7987243762360343
CA-915897,2024-01-30,2025-05-08,Same Day,CUST-1139,Joseph Clark,Corporate,Central,Furniture,Bookcases,Automated dynamic hardware,4805.1,2,0.11,708.8,2024,1,January,1,464,14.750993735822354
CA-702418,2023-08-11,2025-04-28,Standard Class,CUST-3280,Kevin Jenkins,Corporate,Central,Office Supplies,Paper,Persistent fault-tolerant solution,3329.13,1,0.21,378.95,2023,8,August,3,626,11.382853778614832
CA-100868,2025-01-30,2025-04-17,First Class,CUST-9943,Travis Carr,Home Office,East,Furniture,Chairs,Re-contextualized fresh-thinking archive,1386.1,9,0.28,169.49,2025,1,January,1,77,12.227833489647214
CA-397019,2024-03-04,2025-04-12,First Class,CUST-7763,Linda Hays,Consumer,West,Technology,Computers,Profit-focused solution-oriented help-desk,1258.51,3,0.18,242.62,2024,3,March,1,404,19.27835297296009
CA-905410,2024-04-01,2025-04-09,First Class,CUST-6493,David Rodriguez,Home Office,Central,Technology,Phones,Profound transitional budgetary management,4104.63,10,0.09,855.84,2024,4,April,2,373,20.85060041952624
