Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-254326,2024-11-17,2025-04-21,First Class,CUST-3945,Mary Marshall,Corporate,East,Furniture,Furnishings,Multi-layered user-facing encoding,65.57,5,0.09,116.0
CA-169554,2024-10-24,2025-04-23,Second Class,CUST-1770,Crystal Mckinney,Corporate,Central,Furniture,Chairs,Stand-alone logistical website,3343.14,7,0.3,966.27
CA-214405,2024-09-19,2025-05-01,Same Day,CUST-3264,Danielle Green,Corporate,Central,Office Supplies,Storage,Fully-configurable non-volatile artificial intelligence,3376.4,6,0.4,101.48
CA-966771,2025-03-27,2025-05-02,First Class,CUST-2542,Gabriel West,Corporate,East,Technology,Copiers,Function-based mission-critical definition,3313.52,1,0.08,791.73
CA-200343,2024-09-11,2025-04-23,Second Class,CUST-8416,Jessica Thomas,Corporate,East,Office Supplies,Storage,Assimilated systematic adapter,2560.51,10,0.34,277.11
CA-629067,2024-08-17,2025-04-21,Second Class,CUST-8070,Justin Irwin,Home Office,Central,Furniture,Chairs,Networked 4thgeneration moderator,1859.18,7,0.08,848.64
CA-774610,2025-03-11,2025-04-24,Second Class,CUST-3900,Dennis Black,Home Office,West,Technology,Accessories,Front-line methodical infrastructure,1154.67,5,0.37,385.47
CA-985216,2023-11-22,2025-04-21,Second Class,CUST-3439,Kevin Harrell,Home Office,East,Technology,Copiers,Intuitive even-keeled Graphical User Interface,1544.87,6,0.16,272.76
CA-177784,2023-11-20,2025-05-06,Standard Class,CUST-9381,Angela Salazar,Consumer,East,Technology,Accessories,Organic real-time service-desk,454.81,8,0.03,900.24
CA-281277,2024-07-01,2025-04-13,Same Day,CUST-9440,Ashley Clark,Consumer,East,Office Supplies,Art,Virtual maximized ability,598.26,9,0.01,420.21
CA-285619,2023-10-29,2025-04-21,Second Class,CUST-9642,Justin Lee,Consumer,South,Furniture,Chairs,Compatible non-volatile conglomeration,2038.56,5,0.32,501.88
CA-811122,2024-06-30,2025-05-06,Second Class,CUST-5899,Kristen Johnson,Corporate,East,Technology,Phones,Face-to-face incremental conglomeration,2946.74,5,0.3,803.84
CA-695234,2024-05-04,2025-04-22,Second Class,CUST-6032,Cindy Wilson,Corporate,South,Furniture,Furnishings,Profound reciprocal system engine,4989.97,7,0.38,108.66
CA-516590,2023-11-02,2025-04-11,Second Class,CUST-9224,Sheila Vasquez,Corporate,West,Furniture,Bookcases,Secured solution-oriented interface,235.4,2,0.41,525.58
CA-974228,2024-01-21,2025-04-27,Same Day,CUST-2002,Gary Long,Consumer,South,Furniture,Bookcases,Assimilated demand-driven collaboration,191.05,3,0.37,60.88
CA-869650,2024-01-14,2025-04-16,Standard Class,CUST-6782,Heather Ross,Home Office,South,Office Supplies,Art,Cross-platform solution-oriented extranet,654.74,8,0.46,577.65
CA-915004,2024-09-10,2025-04-30,Second Class,CUST-1077,Matthew Yoder,Home Office,West,Technology,Phones,Vision-oriented multi-state implementation,3765.64,6,0.48,-53.54
CA-160819,2023-05-21,2025-04-22,First Class,CUST-7055,Michelle Clark,Corporate,Central,Office Supplies,Art,Upgradable impactful adapter,4868.36,3,0.13,735.04
CA-225324,2023-08-17,2025-04-16,Standard Class,CUST-5947,David Wagner,Consumer,East,Technology,Machines,Vision-oriented transitional extranet,1754.05,1,0.33,786.81
CA-520555,2023-08-06,2025-04-14,Standard Class,CUST-8234,Justin Harris,Consumer,West,Technology,Machines,Sharable exuding hardware,3965.53,1,0.36,343.8
CA-796697,2023-04-10,2025-04-27,Second Class,CUST-6587,Darin Mcknight,Home Office,West,Office Supplies,Labels,Triple-buffered impactful middleware,2626.94,1,0.28,-13.57
CA-677561,2023-07-07,2025-04-28,Same Day,CUST-2130,Michael Shea,Home Office,East,Furniture,Bookcases,Versatile global service-desk,2936.99,10,0.09,178.3
CA-583524,2025-03-18,2025-04-23,Same Day,CUST-3543,Stacey Matthews,Corporate,West,Technology,Machines,Balanced mobile concept,1407.07,8,0.26,457.27
CA-903423,2023-08-30,2025-04-29,Standard Class,CUST-6352,Christopher Robertson,Home Office,South,Office Supplies,Storage,Inverse global matrix,4563.12,4,0.01,775.82
CA-820101,2024-03-21,2025-04-24,Second Class,CUST-2560,Robin Mullins,Home Office,East,Furniture,Bookcases,Upgradable foreground productivity,3710.64,7,0.17,646.12
CA-902982,2023-08-04,2025-04-30,Second Class,CUST-3106,Ryan Reed,Home Office,West,Technology,Accessories,Networked optimizing extranet,4327.46,7,0.39,640.77
CA-644747,2023-08-31,2025-04-19,Second Class,CUST-6264,Alicia Scott,Consumer,Central,Technology,Phones,Function-based intermediate methodology,925.13,5,0.19,242.64
CA-939164,2024-12-22,2025-04-25,First Class,CUST-7854,Nancy Terrell,Home Office,West,Technology,Computers,Seamless responsive Internet solution,1116.03,1,0.1,452.31
CA-241122,2023-09-28,2025-04-26,Standard Class,CUST-7722,Sandra Reynolds,Corporate,South,Furniture,Chairs,Phased zero tolerance artificial intelligence,2790.91,10,0.47,936.77
CA-187081,2024-11-06,2025-05-03,Same Day,CUST-2106,Alexander Collins,Consumer,West,Technology,Machines,Up-sized bi-directional policy,3599.09,7,0.04,639.6
CA-370058,2023-07-29,2025-04-09,Second Class,CUST-5633,Robin Wood,Consumer,Central,Furniture,Furnishings,Sharable object-oriented adapter,3112.41,8,0.06,603.13
CA-119300,2023-10-21,2025-05-02,Second Class,CUST-6439,Richard Thompson,Home Office,South,Technology,Copiers,Adaptive global groupware,4356.3,4,0.42,161.12
CA-813048,2024-03-03,2025-04-25,Second Class,CUST-6249,Rebekah Mitchell,Corporate,East,Office Supplies,Binders,Progressive eco-centric frame,1841.87,7,0.43,799.91
CA-542018,2024-04-02,2025-04-15,Second Class,CUST-5735,Richard Jones,Consumer,West,Furniture,Furnishings,Total upward-trending time-frame,1923.67,2,0.15,62.65
CA-482361,2024-04-08,2025-04-30,First Class,CUST-4174,Mark Hickman,Corporate,East,Technology,Computers,Cross-group user-facing attitude,4906.41,9,0.15,296.31
CA-736938,2024-08-27,2025-05-03,Standard Class,CUST-5108,Alexander Stafford,Home Office,South,Technology,Machines,Centralized solution-oriented interface,2167.52,1,0.38,62.85
CA-669350,2023-08-30,2025-04-15,Standard Class,CUST-3636,Gordon Franklin,Consumer,East,Technology,Copiers,Distributed empowering leverage,1043.45,6,0.05,797.45
CA-200780,2024-10-18,2025-04-28,Standard Class,CUST-9072,Donald Gonzales,Consumer,West,Office Supplies,Binders,Multi-layered encompassing Local Area Network,4498.91,7,0.42,68.36
CA-731262,2023-10-02,2025-05-03,Second Class,CUST-2365,Christopher Moran,Home Office,East,Office Supplies,Labels,Configurable transitional intranet,1687.3,9,0.03,332.2
CA-349578,2023-04-18,2025-04-30,Standard Class,CUST-3630,Lucas Riggs,Home Office,South,Technology,Accessories,Exclusive dynamic collaboration,4058.5,6,0.42,567.65
CA-238141,2024-12-16,2025-04-26,Same Day,CUST-6778,Alexis Johns,Consumer,Central,Furniture,Bookcases,Multi-channeled responsive projection,1953.85,9,0.03,784.73
CA-759102,2025-01-02,2025-04-14,Second Class,CUST-5365,Andrea Nielsen,Home Office,East,Technology,Copiers,Sharable modular moderator,4780.32,6,0.24,757.25
CA-652330,2023-04-17,2025-05-05,Standard Class,CUST-7528,Samantha Brown,Home Office,Central,Office Supplies,Art,Ergonomic national groupware,2976.37,8,0.07,892.68
CA-810484,2025-01-12,2025-04-23,First Class,CUST-6891,Katelyn Middleton,Corporate,Central,Technology,Computers,Horizontal local function,1079.21,7,0.1,824.06
CA-700839,2024-02-06,2025-05-06,Standard Class,CUST-6442,Timothy Summers,Corporate,East,Office Supplies,Art,Reactive client-server approach,1637.58,9,0.5,696.4
CA-602783,2023-06-15,2025-04-28,Same Day,CUST-7043,Charles Scott,Corporate,Central,Office Supplies,Paper,Total needs-based forecast,2340.66,5,0.2,977.85
CA-663906,2024-10-23,2025-05-04,First Class,CUST-7127,Christina Davis,Home Office,Central,Office Supplies,Labels,Horizontal zero tolerance Internet solution,4762.83,9,0.22,13.46
CA-610368,2025-02-23,2025-04-27,Same Day,CUST-4076,Eric Hernandez,Corporate,East,Office Supplies,Labels,Devolved 4thgeneration parallelism,3548.3,2,0.45,-60.17
CA-466940,2024-03-21,2025-04-10,Standard Class,CUST-5430,Richard Kelley,Home Office,Central,Technology,Copiers,Open-architected didactic emulation,1051.49,9,0.18,321.59
CA-910149,2023-08-05,2025-04-14,First Class,CUST-4036,Cathy Green,Home Office,Central,Furniture,Tables,Re-contextualized encompassing definition,1153.78,6,0.09,905.42
CA-207012,2024-06-21,2025-04-14,Second Class,CUST-4888,Drew Thomas,Corporate,West,Furniture,Bookcases,Public-key bandwidth-monitored implementation,2702.6,2,0.29,289.87
CA-644426,2025-04-05,2025-04-16,Same Day,CUST-9419,Jeffrey Jackson,Corporate,Central,Office Supplies,Storage,Configurable hybrid website,1050.98,3,0.31,-7.21
CA-403271,2023-08-27,2025-04-26,Standard Class,CUST-1325,Christopher Dawson,Corporate,Central,Office Supplies,Labels,Managed exuding forecast,522.51,2,0.34,454.57
CA-361066,2023-08-19,2025-04-22,First Class,CUST-7060,Michael Sexton,Consumer,East,Technology,Computers,Synergistic hybrid solution,3611.18,6,0.13,239.06
CA-780533,2024-05-26,2025-04-23,Same Day,CUST-5757,Jamie Bender,Home Office,West,Office Supplies,Binders,Public-key leadingedge productivity,1900.29,6,0.29,242.78
CA-125664,2023-11-17,2025-04-22,Second Class,CUST-6508,Mary Hamilton,Corporate,South,Furniture,Tables,Diverse maximized portal,2510.23,9,0.49,-6.52
CA-239293,2024-12-05,2025-05-02,Standard Class,CUST-1100,Kathleen Lambert,Consumer,South,Technology,Phones,Decentralized attitude-oriented core,2740.62,8,0.35,-21.89
CA-915897,2024-01-30,2025-05-08,Same Day,CUST-1139,Joseph Clark,Corporate,Central,Furniture,Bookcases,Automated dynamic hardware,4805.1,2,0.11,708.8
CA-702418,2023-08-11,2025-04-28,Standard Class,CUST-3280,Kevin Jenkins,Corporate,Central,Office Supplies,Paper,Persistent fault-tolerant solution,3329.13,1,0.21,378.95
CA-100868,2025-01-30,2025-04-17,First Class,CUST-9943,Travis Carr,Home Office,East,Furniture,Chairs,Re-contextualized fresh-thinking archive,1386.1,9,0.28,169.49
CA-397019,2024-03-04,2025-04-12,First Class,CUST-7763,Linda Hays,Consumer,West,Technology,Computers,Profit-focused solution-oriented help-desk,1258.51,3,0.18,242.62
CA-905410,2024-04-01,2025-04-09,First Class,CUST-6493,David Rodriguez,Home Office,Central,Technology,Phones,Profound transitional budgetary management,4104.63,10,0.09,855.84
CA-179897,2023-08-02,2025-05-02,Second Class,CUST-4396,Heather Reyes,Consumer,Central,Furniture,Bookcases,Phased system-worthy attitude,1116.57,10,0.2,220.87
CA-383215,2024-02-08,2025-04-22,Standard Class,CUST-9054,Thomas Conley,Corporate,South,Office Supplies,Labels,Progressive 4thgeneration matrices,4462.88,6,0.09,-68.84
CA-818456,2025-03-16,2025-05-08,Standard Class,CUST-5450,Steven Hughes DVM,Home Office,South,Office Supplies,Paper,Open-architected solution-oriented adapter,2101.7,4,0.22,119.55
CA-598386,2025-02-02,2025-05-08,Second Class,CUST-6954,Paul Potts,Consumer,South,Technology,Machines,Horizontal non-volatile middleware,4310.42,3,0.49,498.98
CA-458039,2024-02-15,2025-04-21,Second Class,CUST-5697,Jay Cook,Corporate,Central,Office Supplies,Labels,Synergistic tangible system engine,3926.78,8,0.08,918.23
CA-837915,2024-06-26,2025-04-19,Same Day,CUST-5589,Veronica Ray,Home Office,Central,Technology,Machines,Multi-layered dynamic frame,4302.8,1,0.31,71.88
CA-865012,2024-02-27,2025-05-05,First Class,CUST-3169,Nicole Bird,Corporate,East,Office Supplies,Labels,Implemented context-sensitive utilization,292.13,5,0.18,732.34
CA-888611,2023-07-08,2025-04-21,First Class,CUST-5963,Gary Brown,Home Office,Central,Office Supplies,Labels,Total directional algorithm,3957.28,10,0.19,822.44
CA-573428,2024-11-22,2025-04-20,Second Class,CUST-7212,Henry Day,Home Office,West,Office Supplies,Storage,Customer-focused web-enabled frame,725.87,10,0.41,504.39
CA-215475,2023-11-25,2025-04-21,Same Day,CUST-7162,Stephen Garcia,Consumer,South,Technology,Machines,Quality-focused bottom-line projection,926.33,1,0.47,470.92
CA-142845,2024-09-12,2025-04-16,Standard Class,CUST-8341,Timothy Jones,Consumer,Central,Furniture,Chairs,Advanced leadingedge parallelism,1513.2,7,0.02,730.09
CA-176710,2024-08-28,2025-04-18,Standard Class,CUST-3715,Laura Cox,Consumer,South,Technology,Copiers,Programmable uniform matrices,4762.28,3,0.04,102.4
CA-319954,2024-08-29,2025-04-20,Second Class,CUST-8961,Samantha Wolf,Home Office,West,Technology,Computers,Visionary local budgetary management,2647.15,3,0.49,49.82
CA-837877,2025-03-03,2025-04-27,Same Day,CUST-8525,Samantha Roberts,Home Office,South,Technology,Phones,Assimilated modular moratorium,2623.34,4,0.17,606.72
CA-949050,2023-10-01,2025-04-16,Standard Class,CUST-4027,Alexander Boone,Corporate,East,Furniture,Bookcases,Optimized bifurcated infrastructure,2147.99,7,0.44,161.61
CA-715251,2023-10-10,2025-04-16,First Class,CUST-8620,Donna Myers,Home Office,East,Furniture,Chairs,Progressive demand-driven definition,2731.13,2,0.01,459.16
CA-664926,2024-01-04,2025-04-29,First Class,CUST-9630,Jose Lynch,Corporate,East,Technology,Phones,Realigned incremental orchestration,3739.15,3,0.45,434.7
CA-709929,2023-04-20,2025-04-15,First Class,CUST-5661,Nicole Morris,Home Office,South,Office Supplies,Binders,Optional local productivity,708.42,4,0.11,156.82
CA-501428,2023-12-27,2025-04-18,Second Class,CUST-7521,Ashley Flores,Home Office,West,Furniture,Chairs,Profit-focused systemic access,4938.55,8,0.21,810.74
CA-426581,2024-11-21,2025-04-24,Standard Class,CUST-7214,Monica Thomas,Consumer,East,Office Supplies,Art,Devolved eco-centric adapter,489.35,2,0.39,624.46
CA-234278,2023-07-14,2025-05-06,First Class,CUST-8330,Carol Boyd,Home Office,West,Office Supplies,Labels,Ergonomic next generation workforce,4023.95,1,0.03,859.97
CA-547910,2024-04-30,2025-04-12,Second Class,CUST-1420,David Anderson,Corporate,East,Office Supplies,Storage,Re-engineered fresh-thinking structure,3187.74,3,0.05,209.33
CA-539051,2024-05-04,2025-04-30,Second Class,CUST-8931,Kelly Lopez,Home Office,East,Office Supplies,Binders,Operative next generation leverage,1673.34,1,0.13,696.38
CA-564027,2023-09-20,2025-04-29,Second Class,CUST-2688,Thomas Lamb,Consumer,Central,Office Supplies,Labels,Enterprise-wide bandwidth-monitored website,982.97,10,0.13,809.28
CA-938846,2023-07-05,2025-04-22,Standard Class,CUST-2726,Paula Garcia,Home Office,South,Office Supplies,Art,Managed system-worthy strategy,2866.68,4,0.06,-11.66
CA-121543,2024-09-02,2025-04-28,Standard Class,CUST-9838,Charles Frederick,Corporate,South,Technology,Copiers,Synchronized multi-tasking Graphical User Interface,1244.01,8,0.45,-93.87
CA-245884,2024-04-26,2025-04-24,First Class,CUST-1848,Spencer Oconnor,Home Office,South,Furniture,Furnishings,Vision-oriented upward-trending neural-net,2764.27,1,0.4,868.06
CA-180737,2024-12-22,2025-05-06,Same Day,CUST-4928,Randy Maddox,Corporate,Central,Furniture,Chairs,Front-line tertiary encoding,2001.31,3,0.44,945.49
CA-587434,2025-03-16,2025-05-08,Same Day,CUST-2802,Natalie Brown,Home Office,East,Furniture,Furnishings,Centralized foreground superstructure,2845.04,1,0.02,815.78
CA-451068,2023-04-30,2025-04-14,Same Day,CUST-2121,Emily Hicks,Corporate,West,Furniture,Furnishings,User-centric contextually-based leverage,2451.81,10,0.29,-54.74
CA-201410,2025-01-27,2025-05-04,Same Day,CUST-3755,Amy Michael,Corporate,Central,Technology,Phones,Optional eco-centric budgetary management,4986.36,9,0.1,992.59
CA-285134,2025-02-26,2025-05-05,First Class,CUST-4017,Andrew Hill,Consumer,West,Furniture,Tables,Balanced even-keeled time-frame,547.26,1,0.1,687.39
CA-407039,2025-02-11,2025-04-21,First Class,CUST-9825,Leroy Morales,Corporate,East,Office Supplies,Art,Managed user-facing alliance,3698.28,9,0.03,548.67
CA-985743,2025-02-06,2025-05-08,Standard Class,CUST-6564,Maria Martin,Corporate,East,Furniture,Chairs,Enhanced disintermediate concept,1122.98,1,0.47,463.13
CA-296295,2024-04-28,2025-04-21,Standard Class,CUST-3878,Steven Armstrong,Consumer,Central,Furniture,Tables,Up-sized dynamic data-warehouse,3822.92,6,0.18,465.49
CA-465298,2024-04-08,2025-04-15,First Class,CUST-5168,Scott Gomez,Home Office,Central,Furniture,Tables,Virtual content-based productivity,1382.31,7,0.18,32.8
CA-552695,2024-07-04,2025-04-29,Standard Class,CUST-6727,Heather Stewart,Corporate,East,Furniture,Tables,Reverse-engineered hybrid core,3225.58,3,0.33,406.57
CA-395995,2025-02-07,2025-05-07,Same Day,CUST-8428,Samantha Preston,Consumer,Central,Furniture,Tables,Front-line methodical installation,2708.01,1,0.19,763.52
CA-766440,2024-04-01,2025-04-09,Same Day,CUST-1180,Lisa Lambert,Home Office,East,Furniture,Furnishings,Reduced national capability,1868.89,5,0.04,817.88
CA-486640,2024-11-13,2025-04-17,Second Class,CUST-7255,Christopher Wade,Consumer,East,Technology,Computers,Reverse-engineered analyzing service-desk,1947.66,8,0.22,958.22
CA-110397,2023-11-30,2025-04-19,Standard Class,CUST-6495,Jason Owens,Home Office,South,Technology,Accessories,Switchable multi-tasking implementation,2448.7,10,0.23,156.2
CA-676324,2023-07-22,2025-05-02,First Class,CUST-3427,Connie Brennan,Home Office,East,Technology,Copiers,Assimilated client-server matrix,2559.24,9,0.32,907.14
CA-164288,2024-07-15,2025-04-21,First Class,CUST-8516,Courtney Haynes,Consumer,West,Technology,Copiers,Secured attitude-oriented hub,4033.94,2,0.45,39.89
CA-621459,2023-08-28,2025-04-10,Standard Class,CUST-6940,Julia Chapman,Consumer,South,Technology,Computers,Up-sized discrete synergy,218.15,5,0.4,335.27
CA-450625,2023-08-07,2025-04-17,Standard Class,CUST-7802,Patty Davis,Consumer,Central,Furniture,Furnishings,Centralized optimizing framework,2733.93,3,0.49,317.7
CA-836541,2023-12-23,2025-04-26,Same Day,CUST-9790,Angela Mckinney,Corporate,Central,Furniture,Bookcases,Pre-emptive content-based matrix,4344.0,10,0.15,694.56
CA-172612,2023-04-09,2025-05-04,Second Class,CUST-8915,Dana Campbell,Home Office,Central,Technology,Machines,Open-architected multimedia approach,390.6,6,0.27,522.18
CA-408694,2023-07-28,2025-05-01,Second Class,CUST-5963,Nicole Griffith,Corporate,South,Office Supplies,Paper,Progressive incremental moratorium,2331.0,2,0.18,541.51
CA-485088,2024-05-18,2025-05-03,Same Day,CUST-9946,Manuel Brooks,Consumer,West,Office Supplies,Art,Reduced exuding intranet,3405.52,8,0.47,985.83
CA-665567,2023-11-26,2025-05-01,First Class,CUST-3251,Andrew Perry,Home Office,Central,Office Supplies,Paper,Cloned tertiary benchmark,301.59,6,0.04,362.1
CA-736669,2024-09-22,2025-05-07,Second Class,CUST-8484,Erin Foster,Consumer,West,Furniture,Tables,Proactive 3rdgeneration adapter,2755.64,3,0.49,882.08
CA-139024,2025-01-07,2025-04-19,First Class,CUST-8733,Joy Moore,Corporate,Central,Office Supplies,Binders,Fully-configurable next generation approach,513.22,7,0.07,0.06
CA-225125,2023-07-23,2025-04-23,Second Class,CUST-1249,Ryan Snyder,Consumer,East,Office Supplies,Paper,Compatible client-driven workforce,3120.07,7,0.18,780.46
CA-892885,2024-03-30,2025-05-03,Same Day,CUST-6463,Sheila Farmer,Home Office,East,Technology,Machines,Centralized non-volatile groupware,1451.44,10,0.15,735.36
